date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2004-07-09,20904.97,20904.97,20870.37,20887.39,0,2004,7,9
2004-07-12,20885.02,21495.51,20885.02,21479.99,0,2004,7,12
2004-07-13,21533.29,21759.33,21455.5,21687.15,0,2004,7,13
2004-07-14,21681.97,22090.01,21372.64,21671.96,0,2004,7,14
2004-07-15,21672.52,22197.82,21672.52,22038.33,0,2004,7,15
2004-07-16,22066.46,22676.0,22064.17,22559.46,0,2004,7,16
2004-07-19,22444.52,22517.83,22045.4,22072.88,0,2004,7,19
2004-07-20,22090.16,22425.57,22045.6,22341.34,0,2004,7,20
2004-07-21,22328.64,22516.22,21775.64,21823.89,0,2004,7,21
2004-07-22,21830.28,21937.52,21489.83,21755.53,0,2004,7,22
2004-07-23,21752.92,22100.13,21570.22,21959.67,0,2004,7,23
2004-07-26,21634.94,21930.3,21056.09,21340.3,0,2004,7,26
2004-07-27,21339.91,21642.11,21317.7,21456.61,0,2004,7,27
2004-07-28,21740.0,22213.37,21613.23,22164.73,0,2004,7,28
2004-07-29,22164.23,22337.04,22019.44,22198.64,0,2004,7,29
2004-07-30,22199.44,22533.91,22110.86,22358.16,0,2004,7,30
2004-07-31,22340.68,22343.34,22336.87,22336.87,0,2004,7,31
2004-08-02,22341.86,22342.2,21928.85,22266.9,0,2004,8,2
2004-08-03,22453.46,22600.15,22340.18,22386.37,0,2004,8,3
2004-08-04,22385.39,22522.78,22159.32,22204.22,0,2004,8,4
2004-08-05,22191.16,22244.17,21388.4,21401.26,0,2004,8,5
2004-08-06,21340.71,21548.55,21193.78,21526.57,0,2004,8,6
2004-08-09,21652.71,21744.63,21242.69,21277.84,0,2004,8,9
2004-08-10,21274.48,21727.72,21259.25,21703.29,0,2004,8,10
2004-08-11,21716.21,21736.72,21410.61,21584.27,0,2004,8,11
2004-08-12,21584.26,21722.69,21483.61,21589.75,0,2004,8,12
2004-08-13,21580.53,21705.65,21307.39,21345.52,0,2004,8,13
2004-08-14,21356.12,21401.49,21356.12,21401.26,0,2004,8,14
2004-08-16,21403.52,21828.69,21360.61,21796.17,0,2004,8,16
2004-08-17,21789.96,22159.49,21763.76,22102.99,0,2004,8,17
2004-08-18,22097.6,22778.6,21897.55,22759.83,0,2004,8,18
2004-08-19,22747.15,23284.79,22747.15,22897.39,0,2004,8,19
2004-08-20,22910.15,23380.94,22910.15,23211.43,0,2004,8,20
2004-08-21,23206.76,23206.76,23189.63,23195.63,0,2004,8,21
2004-08-23,23204.67,23240.52,22772.55,22857.08,0,2004,8,23
2004-08-24,22849.97,23111.08,22743.29,22838.91,0,2004,8,24
2004-08-25,22839.71,23166.01,22744.93,23046.82,0,2004,8,25
2004-08-26,23058.84,23061.9,22478.99,22599.4,0,2004,8,26
2004-08-27,22597.91,22801.31,22503.88,22537.36,0,2004,8,27
2004-08-28,22537.65,22596.84,22537.65,22596.84,0,2004,8,28
2004-08-30,22600.11,22858.43,22315.73,22852.19,0,2004,8,30
2004-08-31,22860.65,23071.45,22685.17,22873.93,0,2004,8,31
2004-09-01,22854.28,22970.82,22362.77,22544.53,0,2004,9,1
2004-09-02,22543.77,22767.74,22267.25,22690.91,0,2004,9,2
2004-09-03,22686.72,22768.88,22378.33,22395.16,0,2004,9,3
2004-09-04,22394.31,22415.05,22394.31,22415.05,0,2004,9,4
2004-09-06,22415.63,22537.0,22415.63,22501.47,0,2004,9,6
2004-09-07,22500.31,22501.87,22500.25,22501.53,0,2004,9,7
2004-09-08,22508.06,22977.11,22508.06,22574.61,0,2004,9,8
2004-09-09,22575.94,22622.03,22070.54,22334.84,0,2004,9,9
2004-09-10,22333.39,22333.39,21846.14,21931.73,0,2004,9,10
2004-09-11,21942.67,21968.08,21942.67,21968.08,0,2004,9,11
2004-09-13,21970.07,22225.6,21738.88,21798.78,0,2004,9,13
2004-09-14,21803.47,22348.12,21740.64,22328.18,0,2004,9,14
2004-09-15,22329.25,22576.81,22213.35,22369.62,0,2004,9,15
2004-09-16,22369.98,22896.74,22343.52,22887.5,0,2004,9,16
2004-09-17,22888.81,23190.24,22875.77,23023.12,0,2004,9,17
2004-09-18,23035.02,23079.84,23035.02,23073.59,0,2004,9,18
2004-09-20,23098.04,23484.89,23098.04,23107.77,0,2004,9,20
2004-09-21,23112.82,23267.54,22915.87,23113.36,0,2004,9,21
2004-09-22,23114.28,23206.88,22696.72,22764.31,0,2004,9,22
2004-09-23,22763.58,23006.21,22748.97,22867.33,0,2004,9,23
2004-09-24,22867.36,23110.24,22867.36,22957.66,0,2004,9,24
2004-09-25,22959.02,22972.07,22959.02,22972.07,0,2004,9,25
2004-09-27,22979.35,22980.93,22732.82,22876.32,0,2004,9,27
2004-09-28,22877.31,23275.32,22593.24,23192.24,0,2004,9,28
2004-09-29,23198.87,23286.65,23069.24,23232.74,0,2004,9,29
2004-09-30,23232.28,23422.63,23182.95,23263.19,0,2004,9,30
2004-10-01,23267.75,23775.57,23239.36,23753.49,0,2004,10,1
2004-10-02,23752.58,23777.02,23752.58,23777.02,0,2004,10,2
2004-10-04,23796.53,24173.32,23796.53,24169.32,0,2004,10,4
2004-10-05,24165.98,24362.04,23945.6,24159.58,0,2004,10,5
2004-10-06,24172.96,24205.42,23898.84,24022.91,0,2004,10,6
2004-10-07,24026.57,24141.06,23813.82,24103.22,0,2004,10,7
2004-10-08,24104.76,24345.66,23913.88,23948.34,0,2004,10,8
2004-10-09,23948.33,23948.33,23926.85,23926.85,0,2004,10,9
2004-10-11,23928.47,24090.95,23921.43,24046.02,0,2004,10,11
2004-10-12,24042.21,24042.21,23953.95,23953.95,0,2004,10,12
2004-10-13,23952.96,24065.95,23067.88,23175.74,0,2004,10,13
2004-10-14,23210.61,23289.29,22865.44,22969.75,0,2004,10,14
2004-10-15,22961.03,23422.22,22961.03,23337.87,0,2004,10,15
2004-10-16,23336.84,23367.84,23336.84,23367.84,0,2004,10,16
2004-10-18,23387.76,23448.27,23020.92,23420.35,0,2004,10,18
2004-10-19,23414.24,23620.93,22888.93,22906.54,0,2004,10,19
2004-10-20,22887.37,22928.59,22565.48,22883.83,0,2004,10,20
2004-10-21,22894.35,23115.8,22779.27,23044.56,0,2004,10,21
2004-10-22,23056.07,23326.2,22691.69,22785.06,0,2004,10,22
2004-10-23,22783.8,22783.8,22732.8,22735.47,0,2004,10,23
2004-10-25,22735.47,22735.47,22389.55,22611.08,0,2004,10,25
2004-10-26,22618.71,22801.44,22557.09,22801.44,0,2004,10,26
2004-10-27,22803.76,23126.52,22782.64,23089.13,0,2004,10,27
2004-10-28,23160.98,23160.98,22825.97,22929.07,0,2004,10,28
2004-10-29,22915.13,23088.85,22877.43,23088.36,0,2004,10,29
2004-10-30,23071.09,23071.09,23052.18,23052.18,0,2004,10,30
2004-11-01,23052.18,23309.32,22940.68,23272.98,0,2004,11,1
2004-11-03,23274.93,23770.22,23274.93,23660.11,0,2004,11,3
2004-11-04,23660.11,23963.07,23628.95,23879.62,0,2004,11,4
2004-11-05,23879.62,24000.21,23503.65,23534.27,0,2004,11,5
2004-11-09,23211.89,23304.82,23021.59,23215.87,0,2004,11,9
2004-11-10,23215.87,23478.84,23215.87,23454.55,0,2004,11,10
2004-11-11,23457.05,23520.7,23191.55,23520.7,0,2004,11,11
2004-11-12,23523.63,24035.42,23523.63,24035.42,0,2004,11,12
2004-11-15,24035.42,24035.42,24035.42,24035.42,0,2004,11,15
2004-11-16,24026.44,24031.92,23697.77,23849.69,0,2004,11,16
2004-11-17,23772.06,24289.18,23772.06,24169.83,0,2004,11,17
2004-11-18,24166.55,24324.7,23844.86,24143.05,0,2004,11,18
2004-11-19,24143.05,24361.23,23848.28,24034.19,0,2004,11,19
2004-11-22,24034.19,24508.19,23839.23,24444.9,0,2004,11,22
2004-11-23,24445.55,24684.03,24290.41,24340.46,0,2004,11,23
2004-11-24,24338.7,24692.95,24338.7,24368.33,0,2004,11,24
2004-11-25,24368.33,24850.17,24368.33,24847.33,0,2004,11,25
2004-11-26,24866.63,25071.99,24755.66,24997.82,0,2004,11,26
2004-11-29,24997.82,25083.86,24653.31,24854.76,0,2004,11,29
2004-11-30,24855.12,25160.26,24736.22,25128.33,0,2004,11,30
2004-12-01,25129.09,25381.09,25117.61,25234.7,0,2004,12,1
2004-12-02,25246.51,25359.6,25057.09,25200.4,0,2004,12,2
2004-12-03,25222.35,25603.97,25222.35,25467.97,0,2004,12,3
2004-12-06,25467.97,25708.53,25430.29,25632.5,0,2004,12,6
