date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2004-07-09,518.65,520.84,514.67,517.25,4094632284,2004,7,9
2004-07-12,517.25,531.68,517.25,531.63,4537899186,2004,7,12
2004-07-13,531.63,543.31,531.12,542.1,7375485335,2004,7,13
2004-07-14,542.1,545.89,534.79,542.06,7039714750,2004,7,14
2004-07-15,542.06,548.02,539.69,546.81,6935065027,2004,7,15
2004-07-16,546.81,546.86,540.5,544.07,3646292140,2004,7,16
2004-07-19,544.07,556.47,543.19,554.83,6793711654,2004,7,19
2004-07-20,554.83,560.73,532.31,532.67,12192294357,2004,7,20
2004-07-21,532.67,538.87,522.92,524.95,7317698359,2004,7,21
2004-07-22,524.95,524.95,506.79,510.76,8000210245,2004,7,22
2004-07-23,510.76,521.98,510.76,519.32,5367216126,2004,7,23
2004-07-26,519.32,526.23,506.68,509.05,6060982494,2004,7,26
2004-07-27,509.05,512.21,499.19,501.79,5782009581,2004,7,27
2004-07-28,501.79,508.28,466.39,467.72,9928369788,2004,7,28
2004-07-29,467.72,485.86,467.71,482.19,8141061099,2004,7,29
2004-07-30,482.19,502.82,482.18,502.81,7036265257,2004,7,30
2004-08-02,502.81,506.86,499.18,505.11,4718101444,2004,8,2
2004-08-03,505.11,505.82,497.61,503.68,4820703057,2004,8,3
2004-08-04,503.68,507.61,497.55,504.9,4475335004,2004,8,4
2004-08-05,504.9,517.5,502.41,502.45,7355723175,2004,8,5
2004-08-06,502.45,502.45,488.91,500.13,5603543603,2004,8,6
2004-08-09,500.13,512.89,500.13,508.78,4326277231,2004,8,9
2004-08-10,508.78,508.78,499.08,504.67,3494273014,2004,8,10
2004-08-11,504.67,507.56,489.33,489.82,5117799259,2004,8,11
2004-08-12,489.82,500.82,489.82,500.82,6754602082,2004,8,12
2004-08-13,500.82,514.69,499.46,513.37,7093934542,2004,8,13
2004-08-16,513.37,519.0,508.2,517.37,6374036160,2004,8,16
2004-08-17,517.37,523.06,515.56,517.2,6189081322,2004,8,17
2004-08-18,517.2,522.9,503.43,505.14,9159750702,2004,8,18
2004-08-19,505.14,513.85,503.34,513.14,6601880718,2004,8,19
2004-08-20,513.14,519.21,510.44,515.09,5694636569,2004,8,20
2004-08-23,515.09,519.89,508.91,519.3,6080101262,2004,8,23
2004-08-24,519.3,524.04,518.34,519.71,5907361581,2004,8,24
2004-08-25,519.71,526.84,515.51,525.95,7405179452,2004,8,25
2004-08-26,525.95,530.15,523.93,527.72,7721439061,2004,8,26
2004-08-27,527.72,538.21,525.92,536.8,8568960135,2004,8,27
2004-08-30,536.8,539.62,532.86,538.88,5131584629,2004,8,30
2004-08-31,538.88,551.66,537.04,549.28,9581158956,2004,8,31
2004-09-01,549.28,551.19,542.47,550.43,7711573786,2004,9,1
2004-09-02,550.43,557.16,546.23,550.67,9111088681,2004,9,2
2004-09-03,550.67,558.73,548.16,557.59,7045091567,2004,9,3
2004-09-06,557.59,564.27,553.05,563.24,6623195294,2004,9,6
2004-09-07,563.24,566.79,560.84,562.73,10387988296,2004,9,7
2004-09-08,562.73,565.76,560.02,560.87,8439185032,2004,9,8
2004-09-09,560.87,568.24,560.12,566.96,6533214162,2004,9,9
2004-09-10,566.96,573.72,566.72,571.83,8227902238,2004,9,10
2004-09-13,571.83,576.56,568.86,570.76,4961919129,2004,9,13
2004-09-14,570.76,583.46,567.21,581.11,12916209699,2004,9,14
2004-09-15,581.11,583.52,577.99,582.88,8457604039,2004,9,15
2004-09-16,582.88,587.6,574.85,575.44,9850465826,2004,9,16
2004-09-17,575.44,580.4,573.49,579.99,5624568039,2004,9,17
2004-09-20,579.99,584.99,579.29,583.11,4670138054,2004,9,20
2004-09-21,583.11,592.08,583.11,590.84,8395090023,2004,9,21
2004-09-22,590.84,594.85,584.94,587.44,11830090099,2004,9,22
2004-09-23,587.44,589.39,583.98,587.19,5267116966,2004,9,23
2004-09-24,587.19,590.55,586.56,589.72,5296559401,2004,9,24
2004-09-27,589.72,596.32,587.99,590.28,11336038561,2004,9,27
2004-09-28,590.28,603.8,589.79,602.22,11104288954,2004,9,28
2004-09-29,602.22,611.47,602.21,605.56,13958258146,2004,9,29
2004-09-30,605.56,613.56,605.56,611.03,9475371965,2004,9,30
2004-10-01,611.03,643.21,611.03,642.79,14648361592,2004,10,1
2004-10-04,642.79,654.67,641.62,649.31,15792587894,2004,10,4
2004-10-05,649.31,699.06,648.94,695.12,19206204025,2004,10,5
2004-10-06,695.12,704.11,691.88,704.04,15408953882,2004,10,6
2004-10-07,704.04,710.61,704.04,707.55,12489286635,2004,10,7
2004-10-08,707.55,708.49,702.74,707.14,11838804639,2004,10,8
2004-10-11,707.14,707.14,657.51,665.31,8481693504,2004,10,11
2004-10-12,665.31,667.17,636.86,637.86,18912600662,2004,10,12
