date,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day,hour
2015-01-08 17:00:00,170000,1559.24,1559.42,1549.93,1553.78,2878803190,2015,1,8,17
2015-01-08 18:00:00,180000,1553.85,1563.34,1552.93,1558.39,5003174215,2015,1,8,18
2015-01-08 19:00:00,190000,1558.6,1564.76,1544.69,1547.39,4717910308,2015,1,8,19
2015-01-09 11:00:00,110000,1548.77,1557.83,1534.26,1548.02,4243625317,2015,1,9,11
2015-01-09 12:00:00,120000,1548.03,1548.03,1517.19,1520.43,4579161564,2015,1,9,12
2015-01-09 13:00:00,130000,1521.53,1533.19,1520.4,1532.93,2418036861,2015,1,9,13
2015-01-09 14:00:00,140000,1534.07,1535.05,1501.34,1505.08,4423430710,2015,1,9,14
2015-01-09 15:00:00,150000,1505.09,1510.68,1496.18,1501.06,2327922475,2015,1,9,15
2015-01-09 16:00:00,160000,1500.23,1503.88,1496.27,1499.27,1855977553,2015,1,9,16
2015-01-09 17:00:00,170000,1499.29,1517.23,1499.29,1507.78,2089416357,2015,1,9,17
2015-01-09 18:00:00,180000,1507.83,1517.18,1501.71,1510.48,2679142351,2015,1,9,18
2015-01-09 19:00:00,190000,1510.26,1522.05,1508.85,1515.37,2606345222,2015,1,9,19
2015-01-12 11:00:00,110000,1512.65,1534.49,1508.8,1523.65,5185339922,2015,1,12,11
2015-01-12 12:00:00,120000,1522.61,1527.33,1512.45,1520.26,3415573244,2015,1,12,12
2015-01-12 13:00:00,130000,1520.25,1522.59,1509.43,1515.08,2070602423,2015,1,12,13
2015-01-12 14:00:00,140000,1515.04,1517.54,1503.6,1507.47,2128791244,2015,1,12,14
2015-01-12 15:00:00,150000,1507.43,1511.7,1505.56,1506.58,1716755255,2015,1,12,15
2015-01-12 16:00:00,160000,1506.6,1516.45,1505.2,1515.07,1697633656,2015,1,12,16
2015-01-12 17:00:00,170000,1515.33,1515.77,1506.15,1506.33,2253314366,2015,1,12,17
2015-01-12 18:00:00,180000,1506.57,1515.43,1506.29,1507.41,2412580693,2015,1,12,18
2015-01-12 19:00:00,190000,1507.5,1514.49,1506.79,1513.22,2538465053,2015,1,12,19
2015-01-13 11:00:00,110000,1513.52,1519.48,1499.57,1509.9,4336041840,2015,1,13,11
2015-01-13 12:00:00,120000,1510.01,1524.08,1505.81,1510.68,4860659517,2015,1,13,12
2015-01-13 13:00:00,130000,1510.54,1516.06,1509.09,1512.52,2430954329,2015,1,13,13
2015-01-13 14:00:00,140000,1512.5,1515.21,1509.09,1512.68,4057953024,2015,1,13,14
2015-01-13 15:00:00,150000,1512.68,1523.36,1512.49,1522.7,2374231149,2015,1,13,15
2015-01-13 16:00:00,160000,1522.66,1528.13,1522.5,1523.36,2384642609,2015,1,13,16
2015-01-13 17:00:00,170000,1523.45,1536.27,1521.95,1532.74,3190808508,2015,1,13,17
2015-01-13 18:00:00,180000,1532.75,1542.9,1532.33,1540.69,4079685370,2015,1,13,18
2015-01-13 19:00:00,190000,1540.86,1543.58,1527.16,1533.09,5418688589,2015,1,13,19
2015-01-14 11:00:00,110000,1531.72,1541.76,1529.3,1541.5,4976135281,2015,1,14,11
2015-01-14 12:00:00,120000,1541.66,1544.74,1524.82,1536.76,4036637952,2015,1,14,12
2015-01-14 13:00:00,130000,1537.03,1546.78,1535.37,1544.98,3395555591,2015,1,14,13
2015-01-14 14:00:00,140000,1544.91,1546.78,1538.89,1539.11,2595748150,2015,1,14,14
2015-01-14 15:00:00,150000,1539.11,1543.17,1537.74,1538.03,2257325731,2015,1,14,15
2015-01-14 16:00:00,160000,1537.87,1537.99,1532.22,1535.24,2344563963,2015,1,14,16
2015-01-14 17:00:00,170000,1535.09,1543.87,1535.03,1542.46,2518842662,2015,1,14,17
2015-01-14 18:00:00,180000,1542.63,1555.57,1541.38,1552.33,5128319948,2015,1,14,18
2015-01-14 19:00:00,190000,1552.49,1559.99,1552.13,1554.46,4852363528,2015,1,14,19
2015-01-15 11:00:00,110000,1563.74,1575.68,1555.36,1574.83,4972205587,2015,1,15,11
2015-01-15 12:00:00,120000,1574.66,1586.11,1573.26,1581.09,7895223096,2015,1,15,12
2015-01-15 13:00:00,130000,1581.0,1581.56,1570.25,1574.83,3480853090,2015,1,15,13
2015-01-15 14:00:00,140000,1574.74,1582.36,1573.25,1581.05,2752633401,2015,1,15,14
2015-01-15 15:00:00,150000,1581.01,1581.69,1562.48,1567.38,3691151609,2015,1,15,15
2015-01-15 16:00:00,160000,1567.23,1577.19,1567.09,1573.32,2822506470,2015,1,15,16
2015-01-15 17:00:00,170000,1573.45,1578.25,1566.55,1577.35,3343374469,2015,1,15,17
2015-01-15 18:00:00,180000,1577.25,1579.7,1567.37,1571.34,4361266822,2015,1,15,18
2015-01-15 19:00:00,190000,1571.42,1573.33,1561.25,1563.21,5360286116,2015,1,15,19
2015-01-16 11:00:00,110000,1559.24,1563.88,1551.03,1555.7,3362200640,2015,1,16,11
2015-01-16 12:00:00,120000,1555.53,1562.65,1554.04,1559.85,2843719343,2015,1,16,12
2015-01-16 13:00:00,130000,1559.83,1568.91,1558.89,1568.1,3585964795,2015,1,16,13
2015-01-16 14:00:00,140000,1568.24,1579.91,1568.02,1576.39,4240613946,2015,1,16,14
2015-01-16 15:00:00,150000,1576.44,1587.07,1575.82,1587.02,3905138778,2015,1,16,15
2015-01-16 16:00:00,160000,1586.96,1588.48,1580.96,1583.67,2902272462,2015,1,16,16
2015-01-16 17:00:00,170000,1583.69,1594.06,1583.51,1589.78,2761678137,2015,1,16,17
2015-01-16 18:00:00,180000,1589.71,1592.68,1589.18,1589.73,2708235536,2015,1,16,18
2015-01-16 19:00:00,190000,1589.74,1593.69,1588.93,1591.43,3759030852,2015,1,16,19
2015-01-19 11:00:00,110000,1590.23,1608.37,1585.47,1601.04,4921888117,2015,1,19,11
2015-01-19 12:00:00,120000,1601.13,1614.39,1596.86,1613.32,4536772162,2015,1,19,12
2015-01-19 13:00:00,130000,1613.09,1623.45,1612.48,1622.88,5279490734,2015,1,19,13
2015-01-19 14:00:00,140000,1622.91,1626.13,1618.01,1625.29,3955812413,2015,1,19,14
2015-01-19 15:00:00,150000,1625.34,1627.28,1613.5,1614.89,2567389240,2015,1,19,15
2015-01-19 16:00:00,160000,1614.87,1619.94,1609.06,1613.41,2623014781,2015,1,19,16
2015-01-19 17:00:00,170000,1613.14,1613.2,1597.93,1598.68,2983466704,2015,1,19,17
2015-01-19 18:00:00,180000,1597.45,1601.9,1590.33,1592.57,4447492582,2015,1,19,18
2015-01-19 19:00:00,190000,1592.64,1596.31,1573.09,1576.4,5852642893,2015,1,19,19
2015-01-20 11:00:00,110000,1577.61,1584.11,1562.85,1564.58,6207881769,2015,1,20,11
2015-01-20 12:00:00,120000,1564.56,1589.18,1564.34,1588.57,4224644814,2015,1,20,12
2015-01-20 13:00:00,130000,1588.67,1593.49,1583.37,1588.96,2968492982,2015,1,20,13
2015-01-20 14:00:00,140000,1589.75,1590.08,1582.45,1584.57,1493135422,2015,1,20,14
2015-01-20 15:00:00,150000,1584.56,1591.75,1584.31,1590.62,1378267289,2015,1,20,15
2015-01-20 16:00:00,160000,1592.61,1594.86,1583.04,1585.57,3101672513,2015,1,20,16
2015-01-20 17:00:00,170000,1585.57,1587.0,1576.88,1579.71,3219748896,2015,1,20,17
2015-01-20 18:00:00,180000,1579.82,1580.96,1566.66,1569.54,4791118183,2015,1,20,18
2015-01-20 19:00:00,190000,1568.93,1573.02,1561.83,1570.97,4534542388,2015,1,20,19
2015-01-21 11:00:00,110000,1576.15,1583.63,1571.23,1573.12,4083026589,2015,1,21,11
2015-01-21 12:00:00,120000,1573.01,1591.34,1572.68,1581.69,3665573810,2015,1,21,12
2015-01-21 13:00:00,130000,1581.7,1585.18,1578.34,1581.93,2372694303,2015,1,21,13
2015-01-21 14:00:00,140000,1581.9,1587.99,1581.43,1584.56,1206880058,2015,1,21,14
2015-01-21 15:00:00,150000,1584.47,1593.3,1583.53,1592.04,2095074765,2015,1,21,15
2015-01-21 16:00:00,160000,1592.12,1596.22,1591.02,1593.74,3222919861,2015,1,21,16
2015-01-21 17:00:00,170000,1593.85,1613.09,1593.78,1613.09,4435002027,2015,1,21,17
2015-01-21 18:00:00,180000,1614.05,1617.49,1607.18,1607.6,5294524312,2015,1,21,18
2015-01-21 19:00:00,190000,1607.95,1619.02,1604.72,1618.17,4884001845,2015,1,21,19
2015-01-22 11:00:00,110000,1620.92,1631.65,1618.54,1630.38,6584061283,2015,1,22,11
2015-01-22 12:00:00,120000,1630.27,1645.26,1627.57,1644.26,5951526394,2015,1,22,12
2015-01-22 13:00:00,130000,1644.26,1657.03,1644.26,1649.67,5458765194,2015,1,22,13
2015-01-22 14:00:00,140000,1649.62,1664.43,1649.55,1661.99,4956473769,2015,1,22,14
2015-01-22 15:00:00,150000,1661.99,1668.77,1655.53,1668.34,4563861746,2015,1,22,15
2015-01-22 16:00:00,160000,1668.28,1672.0,1663.89,1672.0,4868068792,2015,1,22,16
2015-01-22 17:00:00,170000,1671.97,1673.35,1657.63,1667.16,6768382700,2015,1,22,17
2015-01-22 18:00:00,180000,1667.36,1668.52,1654.53,1668.51,5460614731,2015,1,22,18
2015-01-22 19:00:00,190000,1668.39,1676.37,1661.5,1666.56,5519767403,2015,1,22,19
2015-01-23 11:00:00,110000,1670.42,1690.54,1670.42,1684.04,9186570231,2015,1,23,11
2015-01-23 12:00:00,120000,1684.07,1700.77,1678.96,1689.97,7487878601,2015,1,23,12
2015-01-23 13:00:00,130000,1690.02,1692.48,1678.04,1692.42,5977503121,2015,1,23,13
2015-01-23 14:00:00,140000,1692.53,1699.15,1688.26,1691.42,3938338077,2015,1,23,14
2015-01-23 15:00:00,150000,1691.43,1696.41,1687.21,1692.41,3205432557,2015,1,23,15
2015-01-23 16:00:00,160000,1692.36,1697.85,1687.29,1691.57,3157346712,2015,1,23,16
2015-01-23 17:00:00,170000,1691.62,1695.82,1689.78,1690.98,2289525729,2015,1,23,17
2015-01-23 18:00:00,180000,1690.86,1690.88,1669.77,1669.77,3751230635,2015,1,23,18
2015-01-23 19:00:00,190000,1669.85,1671.8,1662.12,1671.8,5317701035,2015,1,23,19
2015-01-26 11:00:00,110000,1670.3,1670.3,1628.21,1637.3,6722197609,2015,1,26,11
2015-01-26 12:00:00,120000,1637.2,1644.06,1627.25,1630.12,5841021654,2015,1,26,12
2015-01-26 13:00:00,130000,1628.03,1633.19,1623.26,1628.43,4097610977,2015,1,26,13
2015-01-26 14:00:00,140000,1628.41,1635.79,1625.8,1626.83,3098511023,2015,1,26,14
2015-01-26 15:00:00,150000,1626.8,1635.81,1622.14,1635.36,2916905055,2015,1,26,15
2015-01-26 16:00:00,160000,1635.42,1637.81,1627.22,1636.75,3300725855,2015,1,26,16
2015-01-26 17:00:00,170000,1636.59,1643.4,1633.31,1637.52,3053089085,2015,1,26,17
2015-01-26 18:00:00,180000,1637.64,1639.29,1630.9,1632.26,3787693422,2015,1,26,18
2015-01-26 19:00:00,190000,1632.62,1643.79,1632.18,1642.37,4101775109,2015,1,26,19
2015-01-27 11:00:00,110000,1625.05,1649.69,1614.92,1642.36,7357186398,2015,1,27,11
2015-01-27 12:00:00,120000,1642.38,1662.5,1642.17,1660.78,6708924916,2015,1,27,12
2015-01-27 13:00:00,130000,1660.8,1671.3,1657.97,1669.72,5445928991,2015,1,27,13
2015-01-27 14:00:00,140000,1669.84,1681.44,1669.66,1679.37,5036229131,2015,1,27,14
2015-01-27 15:00:00,150000,1679.38,1681.11,1668.5,1673.82,3243992087,2015,1,27,15
2015-01-27 16:00:00,160000,1673.83,1675.49,1659.38,1664.37,3723724985,2015,1,27,16
2015-01-27 17:00:00,170000,1664.45,1674.01,1662.08,1673.43,3483898129,2015,1,27,17
2015-01-27 18:00:00,180000,1673.31,1678.19,1663.99,1668.24,3620357341,2015,1,27,18
2015-01-27 19:00:00,190000,1668.34,1676.23,1663.78,1673.92,5841215746,2015,1,27,19
2015-01-28 11:00:00,110000,1675.37,1705.4,1675.37,1696.32,6595867505,2015,1,28,11
2015-01-28 12:00:00,120000,1696.71,1706.29,1690.31,1700.8,6639589537,2015,1,28,12
2015-01-28 13:00:00,130000,1701.01,1703.36,1687.92,1692.63,4233137471,2015,1,28,13
2015-01-28 14:00:00,140000,1692.58,1695.25,1674.87,1675.09,4179021877,2015,1,28,14
2015-01-28 15:00:00,150000,1675.06,1685.28,1671.04,1682.32,3874977516,2015,1,28,15
2015-01-28 16:00:00,160000,1682.12,1688.9,1679.32,1684.25,2838154633,2015,1,28,16
2015-01-28 17:00:00,170000,1682.72,1682.91,1671.45,1673.43,3846130212,2015,1,28,17
2015-01-28 18:00:00,180000,1673.45,1675.6,1655.66,1655.66,4751518544,2015,1,28,18
2015-01-28 19:00:00,190000,1655.47,1657.77,1643.42,1647.71,6058560061,2015,1,28,19
2015-01-29 11:00:00,110000,1645.56,1667.68,1645.56,1650.25,5146221588,2015,1,29,11
2015-01-29 12:00:00,120000,1649.56,1658.95,1646.31,1654.92,5153454099,2015,1,29,12
2015-01-29 13:00:00,130000,1654.99,1662.32,1648.06,1658.76,3561538632,2015,1,29,13
2015-01-29 14:00:00,140000,1658.76,1665.99,1658.11,1659.68,3493098405,2015,1,29,14
2015-01-29 15:00:00,150000,1659.71,1669.98,1658.57,1669.39,4203815136,2015,1,29,15
2015-01-29 16:00:00,160000,1669.41,1674.45,1665.15,1666.38,2903993129,2015,1,29,16
2015-01-29 17:00:00,170000,1666.24,1672.79,1663.31,1667.68,3772223646,2015,1,29,17
2015-01-29 18:00:00,180000,1667.68,1675.5,1661.88,1663.0,4324219385,2015,1,29,18
2015-01-29 19:00:00,190000,1663.03,1664.97,1639.65,1639.65,6095790316,2015,1,29,19
2015-01-30 11:00:00,110000,1647.75,1664.73,1647.75,1655.6,3929459934,2015,1,30,11
2015-01-30 12:00:00,120000,1655.49,1655.49,1634.08,1635.29,5401888187,2015,1,30,12
2015-01-30 13:00:00,130000,1635.04,1644.26,1631.96,1644.09,4116136362,2015,1,30,13
2015-01-30 14:00:00,140000,1643.8,1652.28,1631.67,1634.63,6049626479,2015,1,30,14
2015-01-30 15:00:00,150000,1634.61,1650.05,1634.47,1646.98,5092499284,2015,1,30,15
2015-01-30 16:00:00,160000,1646.92,1654.11,1645.5,1652.0,2813603638,2015,1,30,16
2015-01-30 17:00:00,170000,1652.22,1654.41,1641.43,1643.2,2688725547,2015,1,30,17
2015-01-30 18:00:00,180000,1642.99,1653.35,1642.42,1653.32,4207335747,2015,1,30,18
2015-01-30 19:00:00,190000,1653.13,1653.49,1636.64,1647.69,7382816936,2015,1,30,19
2015-02-02 11:00:00,110000,1648.95,1663.8,1648.02,1652.38,4273586047,2015,2,2,11
2015-02-02 12:00:00,120000,1652.31,1653.42,1626.05,1639.28,7644385652,2015,2,2,12
2015-02-02 13:00:00,130000,1639.02,1639.47,1619.24,1619.61,4872065645,2015,2,2,13
2015-02-02 14:00:00,140000,1619.84,1634.26,1616.32,1632.64,4294023295,2015,2,2,14
2015-02-02 15:00:00,150000,1632.35,1655.37,1630.92,1652.08,6584044591,2015,2,2,15
2015-02-02 16:00:00,160000,1652.23,1655.02,1646.12,1651.31,3769099560,2015,2,2,16
2015-02-02 17:00:00,170000,1651.43,1652.16,1634.41,1636.54,3601385726,2015,2,2,17
2015-02-02 18:00:00,180000,1636.29,1646.56,1634.02,1634.38,4024904537,2015,2,2,18
2015-02-02 19:00:00,190000,1634.37,1634.63,1620.25,1625.31,4140618804,2015,2,2,19
2015-02-03 11:00:00,110000,1634.76,1647.32,1630.81,1634.22,3974287961,2015,2,3,11
2015-02-03 12:00:00,120000,1634.14,1664.66,1630.03,1663.56,8633120348,2015,2,3,12
2015-02-03 13:00:00,130000,1663.46,1667.51,1643.89,1645.87,5632839876,2015,2,3,13
2015-02-03 14:00:00,140000,1645.8,1659.19,1644.74,1655.34,2809802221,2015,2,3,14
2015-02-03 15:00:00,150000,1655.34,1658.29,1651.75,1652.19,2872556571,2015,2,3,15
2015-02-03 16:00:00,160000,1652.0,1656.05,1645.51,1651.72,2761915522,2015,2,3,16
2015-02-03 17:00:00,170000,1651.66,1651.82,1642.42,1643.23,2284743101,2015,2,3,17
2015-02-03 18:00:00,180000,1643.08,1650.76,1635.09,1650.09,3428575227,2015,2,3,18
2015-02-03 19:00:00,190000,1650.13,1656.35,1646.18,1654.36,4286836864,2015,2,3,19
2015-02-04 11:00:00,110000,1655.63,1663.84,1651.01,1655.51,4080794807,2015,2,4,11
2015-02-04 12:00:00,120000,1655.54,1662.05,1654.0,1658.29,3412310016,2015,2,4,12
2015-02-04 13:00:00,130000,1658.25,1659.38,1644.64,1645.1,3332449915,2015,2,4,13
2015-02-04 14:00:00,140000,1645.03,1651.56,1643.24,1649.32,2160201430,2015,2,4,14
2015-02-04 15:00:00,150000,1649.31,1658.33,1648.12,1658.23,2503613134,2015,2,4,15
2015-02-04 16:00:00,160000,1658.22,1659.05,1649.51,1650.84,2012785107,2015,2,4,16
2015-02-04 17:00:00,170000,1650.82,1658.73,1649.58,1658.05,2777182990,2015,2,4,17
2015-02-04 18:00:00,180000,1658.22,1662.05,1656.21,1660.57,3694165190,2015,2,4,18
2015-02-04 19:00:00,190000,1660.56,1664.56,1650.3,1656.02,4433191820,2015,2,4,19
2015-02-05 11:00:00,110000,1650.25,1653.35,1642.52,1648.12,5008728917,2015,2,5,11
2015-02-05 12:00:00,120000,1647.9,1653.1,1646.56,1647.25,3387577365,2015,2,5,12
2015-02-05 13:00:00,130000,1647.18,1655.4,1647.01,1654.41,4686386711,2015,2,5,13
2015-02-05 14:00:00,140000,1654.97,1686.33,1653.17,1686.17,8422665457,2015,2,5,14
2015-02-05 15:00:00,150000,1686.05,1698.76,1684.22,1698.01,7629642444,2015,2,5,15
2015-02-05 16:00:00,160000,1697.99,1698.62,1687.12,1692.66,4781741768,2015,2,5,16
2015-02-05 17:00:00,170000,1692.54,1695.16,1686.87,1689.66,3196785303,2015,2,5,17
2015-02-05 18:00:00,180000,1689.85,1696.12,1683.25,1683.25,4981119799,2015,2,5,18
2015-02-05 19:00:00,190000,1683.63,1696.38,1683.33,1696.06,5099349339,2015,2,5,19
2015-02-06 11:00:00,110000,1698.92,1741.62,1697.84,1736.89,11442016948,2015,2,6,11
2015-02-06 12:00:00,120000,1736.98,1739.02,1727.71,1728.36,6384076464,2015,2,6,12
2015-02-06 13:00:00,130000,1728.23,1735.4,1717.91,1734.25,5516227880,2015,2,6,13
2015-02-06 14:00:00,140000,1734.15,1744.29,1733.72,1743.26,4638369942,2015,2,6,14
2015-02-06 15:00:00,150000,1743.28,1753.79,1741.26,1745.92,5095273149,2015,2,6,15
2015-02-06 16:00:00,160000,1745.97,1754.18,1744.94,1753.19,5535638393,2015,2,6,16
2015-02-06 17:00:00,170000,1753.49,1759.94,1749.96,1753.45,5252033504,2015,2,6,17
2015-02-06 18:00:00,180000,1753.41,1762.36,1752.23,1754.82,5078648491,2015,2,6,18
2015-02-06 19:00:00,190000,1754.82,1759.13,1751.25,1755.45,5279667612,2015,2,6,19
2015-02-09 11:00:00,110000,1757.22,1774.1,1751.7,1773.97,7063296937,2015,2,9,11
2015-02-09 12:00:00,120000,1774.15,1829.66,1764.98,1814.93,21565466148,2015,2,9,12
2015-02-09 13:00:00,130000,1814.79,1814.79,1782.05,1783.69,8199195773,2015,2,9,13
2015-02-09 14:00:00,140000,1783.8,1796.27,1780.29,1790.85,3662385859,2015,2,9,14
2015-02-09 15:00:00,150000,1790.84,1791.6,1775.17,1778.1,4558944653,2015,2,9,15
2015-02-09 16:00:00,160000,1778.08,1784.76,1756.71,1761.38,5321909745,2015,2,9,16
2015-02-09 17:00:00,170000,1761.68,1762.0,1740.58,1742.75,5084588883,2015,2,9,17
2015-02-09 18:00:00,180000,1742.59,1755.6,1741.42,1754.7,3769374620,2015,2,9,18
2015-02-09 19:00:00,190000,1754.92,1757.32,1746.7,1748.55,4054938556,2015,2,9,19
2015-02-10 11:00:00,110000,1745.98,1773.2,1731.96,1768.38,5422766141,2015,2,10,11
2015-02-10 12:00:00,120000,1769.72,1769.81,1754.03,1762.21,4458029899,2015,2,10,12
2015-02-10 13:00:00,130000,1762.24,1773.16,1761.29,1770.15,4214265818,2015,2,10,13
2015-02-10 14:00:00,140000,1770.17,1774.06,1758.79,1762.85,2688485398,2015,2,10,14
2015-02-10 15:00:00,150000,1763.02,1765.14,1754.78,1758.63,2490164180,2015,2,10,15
2015-02-10 16:00:00,160000,1758.65,1762.27,1754.28,1756.84,2004186542,2015,2,10,16
2015-02-10 17:00:00,170000,1756.89,1758.06,1746.71,1749.16,2830485960,2015,2,10,17
2015-02-10 18:00:00,180000,1749.19,1755.55,1734.4,1736.51,3919221014,2015,2,10,18
2015-02-10 19:00:00,190000,1736.46,1744.76,1729.84,1742.35,4423097318,2015,2,10,19
2015-02-11 11:00:00,110000,1765.81,1773.54,1759.48,1769.41,4854642804,2015,2,11,11
2015-02-11 12:00:00,120000,1769.44,1770.12,1757.32,1760.91,2915664301,2015,2,11,12
2015-02-11 13:00:00,130000,1760.85,1784.42,1760.69,1780.11,8466417775,2015,2,11,13
2015-02-11 14:00:00,140000,1780.06,1782.97,1773.19,1780.87,3171492391,2015,2,11,14
2015-02-11 15:00:00,150000,1780.88,1783.85,1775.58,1780.87,2781024033,2015,2,11,15
2015-02-11 16:00:00,160000,1780.94,1787.76,1778.21,1780.29,3179684735,2015,2,11,16
2015-02-11 17:00:00,170000,1780.29,1780.63,1765.68,1765.7,3486774974,2015,2,11,17
2015-02-11 18:00:00,180000,1765.64,1777.0,1763.85,1771.06,4480366141,2015,2,11,18
2015-02-11 19:00:00,190000,1771.0,1776.45,1762.99,1763.6,5155809086,2015,2,11,19
2015-02-12 11:00:00,110000,1767.65,1802.7,1748.02,1754.17,14672206348,2015,2,12,11
2015-02-12 12:00:00,120000,1754.12,1770.32,1751.26,1764.13,4515042366,2015,2,12,12
2015-02-12 13:00:00,130000,1764.13,1811.94,1759.47,1811.16,23335001196,2015,2,12,13
2015-02-12 14:00:00,140000,1811.15,1816.6,1798.41,1807.83,10795451432,2015,2,12,14
2015-02-12 15:00:00,150000,1807.86,1813.6,1800.58,1804.41,7365458227,2015,2,12,15
2015-02-12 16:00:00,160000,1804.4,1808.99,1801.31,1804.26,5158000991,2015,2,12,16
2015-02-12 17:00:00,170000,1804.2,1805.96,1792.95,1798.76,6584350652,2015,2,12,17
2015-02-12 18:00:00,180000,1798.76,1812.15,1796.58,1802.34,5701292843,2015,2,12,18
2015-02-12 19:00:00,190000,1802.4,1807.13,1797.75,1802.8,7193129302,2015,2,12,19
2015-02-13 11:00:00,110000,1818.74,1833.27,1817.89,1827.47,9255575723,2015,2,13,11
2015-02-13 12:00:00,120000,1827.47,1836.49,1819.74,1825.39,12897920669,2015,2,13,12
2015-02-13 13:00:00,130000,1825.47,1834.77,1820.57,1833.19,10749615671,2015,2,13,13
2015-02-13 14:00:00,140000,1833.26,1835.26,1827.37,1829.5,7507302906,2015,2,13,14
2015-02-13 15:00:00,150000,1829.51,1829.89,1820.56,1823.61,6832273148,2015,2,13,15
2015-02-13 16:00:00,160000,1823.35,1830.14,1821.99,1827.25,6041077997,2015,2,13,16
2015-02-13 17:00:00,170000,1827.38,1833.24,1821.48,1828.9,8520145993,2015,2,13,17
2015-02-13 18:00:00,180000,1828.95,1837.76,1828.53,1837.69,6332652737,2015,2,13,18
2015-02-13 19:00:00,190000,1837.5,1839.71,1829.69,1838.18,7177329550,2015,2,13,19
2015-02-16 11:00:00,110000,1838.65,1848.13,1815.2,1815.82,7368483146,2015,2,16,11
2015-02-16 12:00:00,120000,1815.94,1821.32,1797.5,1799.89,7042224737,2015,2,16,12
2015-02-16 13:00:00,130000,1799.92,1808.71,1795.79,1802.46,5233023120,2015,2,16,13
2015-02-16 14:00:00,140000,1802.75,1802.75,1790.79,1791.19,3843904536,2015,2,16,14
2015-02-16 15:00:00,150000,1791.24,1793.64,1788.0,1790.1,2750222611,2015,2,16,15
2015-02-16 16:00:00,160000,1790.15,1793.52,1788.03,1789.9,1899512518,2015,2,16,16
2015-02-16 17:00:00,170000,1790.0,1801.22,1785.67,1799.07,2903181263,2015,2,16,17
2015-02-16 18:00:00,180000,1799.1,1801.15,1795.25,1798.6,2327941201,2015,2,16,18
2015-02-16 19:00:00,190000,1798.63,1803.51,1796.31,1800.59,3422501616,2015,2,16,19
2015-02-17 11:00:00,110000,1800.02,1800.09,1788.15,1797.52,3728471444,2015,2,17,11
2015-02-17 12:00:00,120000,1797.51,1797.6,1781.82,1789.9,5518342966,2015,2,17,12
2015-02-17 13:00:00,130000,1789.9,1797.58,1787.66,1794.93,3055629294,2015,2,17,13
2015-02-17 14:00:00,140000,1794.77,1838.67,1792.37,1838.67,11592468007,2015,2,17,14
2015-02-17 15:00:00,150000,1838.89,1842.49,1819.83,1828.84,8540883996,2015,2,17,15
2015-02-17 16:00:00,160000,1829.06,1833.79,1815.79,1820.56,3580094050,2015,2,17,16
2015-02-17 17:00:00,170000,1820.49,1821.61,1814.04,1816.76,3355337031,2015,2,17,17
2015-02-17 18:00:00,180000,1816.49,1819.68,1797.25,1799.75,7529426049,2015,2,17,18
2015-02-17 19:00:00,190000,1799.9,1801.97,1789.4,1793.82,5980516027,2015,2,17,19
2015-02-18 11:00:00,110000,1799.34,1824.74,1799.34,1819.08,7576764285,2015,2,18,11
2015-02-18 12:00:00,120000,1819.16,1822.9,1803.74,1812.08,5625076262,2015,2,18,12
2015-02-18 13:00:00,130000,1812.42,1821.85,1805.83,1812.45,3966277435,2015,2,18,13
2015-02-18 14:00:00,140000,1812.6,1815.79,1806.69,1810.18,2027512035,2015,2,18,14
2015-02-18 15:00:00,150000,1810.19,1833.05,1809.88,1827.79,8856528756,2015,2,18,15
2015-02-18 16:00:00,160000,1827.8,1828.4,1820.84,1823.85,3625431737,2015,2,18,16
2015-02-18 17:00:00,170000,1823.85,1825.86,1814.14,1815.67,5002356384,2015,2,18,17
2015-02-18 18:00:00,180000,1815.8,1823.0,1812.79,1818.71,6717776802,2015,2,18,18
2015-02-18 19:00:00,190000,1818.94,1819.77,1809.67,1809.67,5990819128,2015,2,18,19
2015-02-19 11:00:00,110000,1809.67,1819.83,1803.14,1808.91,6917424238,2015,2,19,11
2015-02-19 12:00:00,120000,1808.98,1809.03,1775.88,1778.48,11029184975,2015,2,19,12
2015-02-19 13:00:00,130000,1778.32,1782.46,1773.92,1780.89,4333857726,2015,2,19,13
2015-02-19 14:00:00,140000,1780.95,1784.59,1773.87,1775.39,3979455826,2015,2,19,14
2015-02-19 15:00:00,150000,1775.47,1775.48,1757.4,1772.23,5356957486,2015,2,19,15
2015-02-19 16:00:00,160000,1772.47,1773.1,1761.43,1763.56,2227819325,2015,2,19,16
2015-02-19 17:00:00,170000,1763.7,1767.99,1761.14,1761.75,2072534763,2015,2,19,17
2015-02-19 18:00:00,180000,1761.74,1781.68,1760.54,1780.57,5562080408,2015,2,19,18
2015-02-19 19:00:00,190000,1780.65,1797.87,1779.25,1797.87,6234263117,2015,2,19,19
2015-02-20 11:00:00,110000,1803.06,1808.93,1795.88,1799.79,5942051628,2015,2,20,11
2015-02-20 12:00:00,120000,1799.77,1800.2,1782.09,1784.43,4990932713,2015,2,20,12
2015-02-20 13:00:00,130000,1784.42,1792.09,1780.03,1789.13,2641327868,2015,2,20,13
2015-02-20 14:00:00,140000,1789.16,1791.56,1783.19,1783.62,2500395778,2015,2,20,14
2015-02-20 15:00:00,150000,1783.69,1788.02,1782.6,1785.88,1983475474,2015,2,20,15
