date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2017-11-14,2167.2,2185.56,2166.65,2166.83,44397142646,2017,11,14
2017-11-15,2161.51,2162.41,2131.75,2131.75,53484016959,2017,11,15
2017-11-16,2138.82,2147.83,2112.2,2132.65,54930847765,2017,11,16
2017-11-17,2135.58,2139.43,2127.95,2131.91,34124171631,2017,11,17
2017-11-20,2132.4,2139.91,2123.76,2130.39,26205978752,2017,11,20
2017-11-21,2132.5,2155.82,2132.5,2155.82,48109118338,2017,11,21
2017-11-22,2159.5,2168.01,2151.3,2160.16,32252726412,2017,11,22
2017-11-23,2159.88,2160.64,2143.06,2148.56,30659856682,2017,11,23
2017-11-24,2150.09,2163.61,2144.62,2161.17,31134801041,2017,11,24
2017-11-27,2160.39,2164.32,2139.12,2145.87,24683806656,2017,11,27
2017-11-28,2144.53,2149.45,2126.06,2149.45,30251532234,2017,11,28
2017-11-29,2147.97,2150.88,2120.24,2124.08,31363188004,2017,11,29
2017-11-30,2120.68,2123.18,2092.2,2100.62,58393564165,2017,11,30
2017-12-01,2102.54,2109.33,2091.89,2105.99,32254059971,2017,12,1
2017-12-04,2104.9,2123.08,2087.37,2119.42,31678170335,2017,12,4
2017-12-05,2115.25,2115.53,2099.77,2113.69,25271043801,2017,12,5
2017-12-06,2108.87,2126.16,2102.9,2124.12,24167326032,2017,12,6
2017-12-07,2120.38,2120.83,2100.87,2103.15,28549119472,2017,12,7
2017-12-08,2106.38,2118.71,2097.29,2104.99,23038211567,2017,12,8
2017-12-11,2105.77,2148.6,2105.77,2148.6,27534133651,2017,12,11
2017-12-12,2151.96,2160.75,2142.06,2160.75,31134915668,2017,12,12
2017-12-13,2152.05,2158.25,2127.1,2131.94,35053500742,2017,12,13
2017-12-14,2133.3,2152.41,2127.74,2152.41,31666603131,2017,12,14
2017-12-15,2151.23,2151.23,2135.85,2143.99,25366684391,2017,12,15
2017-12-18,2145.27,2155.92,2122.05,2134.58,27942037281,2017,12,18
2017-12-19,2134.47,2139.27,2112.99,2118.16,25625840920,2017,12,19
2017-12-20,2118.83,2120.57,2101.93,2102.97,30045937758,2017,12,20
2017-12-21,2097.81,2103.62,2082.29,2093.38,34789016707,2017,12,21
2017-12-22,2095.56,2109.44,2089.6,2102.94,20918042114,2017,12,22
2017-12-25,2109.38,2115.68,2100.76,2105.06,10781756260,2017,12,25
2017-12-26,2105.51,2107.48,2086.61,2097.03,11945064397,2017,12,26
2017-12-27,2099.83,2108.74,2091.94,2106.17,26561492905,2017,12,27
2017-12-28,2106.25,2106.25,2088.67,2102.89,18090090633,2017,12,28
2017-12-29,2102.81,2110.9,2091.93,2109.74,14606035650,2017,12,29
2018-01-03,2114.88,2152.97,2114.59,2152.97,21076095060,2018,1,3
2018-01-04,2157.17,2197.6,2154.69,2197.6,35345988369,2018,1,4
2018-01-05,2196.5,2207.41,2188.35,2207.41,25985573299,2018,1,5
2018-01-09,2212.68,2242.87,2212.68,2225.39,43305585994,2018,1,9
2018-01-10,2227.33,2233.63,2213.77,2232.27,38844119687,2018,1,10
2018-01-11,2232.28,2246.82,2221.61,2246.45,34621308689,2018,1,11
2018-01-12,2244.01,2262.38,2234.42,2262.38,38133037880,2018,1,12
2018-01-15,2268.01,2280.17,2259.66,2261.53,28506021421,2018,1,15
2018-01-16,2262.09,2265.64,2232.92,2257.89,34181194406,2018,1,16
2018-01-17,2250.71,2277.89,2231.7,2277.89,39366032022,2018,1,17
2018-01-18,2280.28,2299.64,2279.4,2297.47,49404764302,2018,1,18
2018-01-19,2298.07,2306.79,2273.24,2286.33,38592101396,2018,1,19
2018-01-22,2288.83,2308.61,2285.32,2308.61,31230183176,2018,1,22
2018-01-23,2311.99,2315.77,2281.52,2298.95,38581119626,2018,1,23
2018-01-24,2297.69,2306.99,2283.2,2306.99,32370459370,2018,1,24
2018-01-25,2312.03,2328.48,2307.62,2320.03,51859433744,2018,1,25
2018-01-26,2317.15,2317.15,2281.71,2295.26,40341460588,2018,1,26
2018-01-29,2295.34,2303.49,2280.92,2284.27,42254856240,2018,1,29
