date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2018-03-23,3172.772,3188.154,3111.091,3152.7608,2624,2018,3,23
2018-03-26,3117.3192,3134.1645,3092.4411,3133.7218,2541,2018,3,26
2018-03-27,3164.7976,3172.5995,3143.8873,3166.6488,2465,2018,3,27
2018-03-28,3130.5711,3164.9367,3117.6041,3122.2895,2350,2018,3,28
2018-03-29,3127.2628,3174.3925,3098.3864,3160.5306,2568,2018,3,29
2018-03-30,3161.7856,3177.5673,3153.2621,3168.8966,2528,2018,3,30
2018-04-02,3169.7787,3192.1315,3160.1078,3163.179,2553,2018,4,2
2018-04-03,3130.013,3144.3321,3119.1321,3136.6332,2551,2018,4,3
2018-04-04,3147.0491,3163.3404,3128.9394,3131.1114,2426,2018,4,4
2018-04-09,3125.4415,3145.9489,3110.3971,3138.2936,2507,2018,4,9
2018-04-10,3144.2568,3190.6492,3139.1155,3190.3216,2542,2018,4,10
2018-04-11,3197.3719,3220.562,3191.95,3208.0818,2507,2018,4,11
2018-04-12,3203.2782,3205.2125,3177.4039,3180.1583,2963,2018,4,12
2018-04-13,3192.0418,3197.8124,3155.5925,3159.0521,3122,2018,4,13
2018-04-16,3152.8882,3153.1063,3096.1509,3110.6489,2543,2018,4,16
2018-04-17,3112.9747,3118.6482,3064.0281,3066.7967,2544,2018,4,17
2018-04-18,3091.9095,3096.889,3041.6844,3091.3987,2654,2018,4,18
2018-04-19,3094.2738,3127.3804,3090.2867,3117.376,2575,2018,4,19
2018-04-20,3105.4617,3110.8728,3065.9214,3071.5425,2483,2018,4,20
2018-04-23,3063.4427,3085.0573,3046.3198,3068.012,2504,2018,4,23
2018-04-24,3069.7455,3135.9408,3069.7455,3128.9271,2926,2018,4,24
2018-04-25,3112.3978,3122.722,3107.0906,3117.9739,3084,2018,4,25
2018-04-26,3119.4962,3121.8399,3067.989,3075.0301,3098,2018,4,26
2018-04-27,3082.4148,3088.0347,3049.9139,3082.2316,3204,2018,4,27
2018-05-02,3087.4086,3097.4632,3064.763,3081.1773,3096,2018,5,2
2018-05-03,3074.5165,3105.1536,3056.477,3100.8586,3117,2018,5,3
2018-05-04,3093.1169,3104.0925,3087.2317,3091.0334,3175,2018,5,4
2018-05-07,3094.8989,3136.7633,3091.8776,3136.6448,3227,2018,5,7
2018-05-08,3135.2957,3169.7014,3134.1038,3161.4976,2938,2018,5,8
2018-05-09,3160.1382,3165.3345,3145.6574,3159.1502,3130,2018,5,9
2018-05-10,3169.0498,3175.784,3155.5701,3174.4127,3090,2018,5,10
2018-05-11,3179.7967,3180.6724,3162.3475,3163.2632,3106,2018,5,11
2018-05-14,3167.0418,3183.7075,3163.5511,3174.032,3065,2018,5,14
2018-05-15,3180.4245,3192.5805,3164.7941,3192.1183,3188,2018,5,15
2018-05-16,3180.2259,3191.9481,3166.9778,3169.5652,3078,2018,5,16
2018-05-17,3170.0064,3172.378,3148.6902,3154.2825,2998,2018,5,17
2018-05-18,3151.0818,3193.3034,3144.8403,3193.3034,2945,2018,5,18
2018-05-21,3206.1756,3219.6615,3203.5253,3213.8404,3143,2018,5,21
2018-05-22,3211.247,3214.5324,3192.2277,3214.3497,3167,2018,5,22
2018-05-23,3205.437,3205.437,3168.9642,3168.9642,2991,2018,5,23
2018-05-24,3167.9391,3173.5309,3152.3805,3154.6506,3085,2018,5,24
2018-05-25,3148.41,3156.6211,3131.1209,3141.3032,2960,2018,5,25
2018-05-28,3136.8092,3149.4115,3116.2054,3135.0821,3132,2018,5,28
